"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2050",121406.7,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2051",121049.5,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2052",120655.2,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2053",120236.9,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2054",119809.5,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2055",119388.5,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2056",118987.7,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2057",118615.8,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2058",118275.7,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2059",117960.8,
"LTU","GDPLTFORECAST","TOT","MLN_USD","A","2060",117656.8,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","1990",544485.702596245,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","1991",594054.544719296,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","1992",621550.675672786,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","1993",621712.635948375,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","1994",625850.496044824,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","1995",627107.937628904,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","1996",648328.107903355,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","1997",665137.110116301,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","1998",683990.860808549,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","1999",678871.116541346,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2000",711895.266623417,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2001",715793.560478892,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2002",716707.961201483,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2003",771602.37210863,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2004",843007.733332675,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2005",904176.980194725,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2006",954600.612661158,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2007",1011802.95749543,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2008",1097069.4189719,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2009",1117136.74700692,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2010",1200189.75138368,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2011",1320996.56303696,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2012",1392577.03945477,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2013",1429948.39250949,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2014",1482038.37278834,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2015",1542252.53943382,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2016",1567849.56774296,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2017",1556533.93632154,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2018",1594066.9800459,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2019",1599755.16882399,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2020",1534013.54638802,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2021",1576927.06645325,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2022",1636386.42466244,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2023",1701242,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2024",1760535,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2025",1810802,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2026",1854144,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2027",1894111,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2028",1933034,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2029",1971363,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2030",2009240,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2031",2046666,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2032",2083738,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2033",2120495,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2034",2156851,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2035",2192632,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2036",2227691,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2037",2262053,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2038",2295840,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2039",2329171,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2040",2362134,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2041",2394824,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2042",2427389,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2043",2460027,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2044",2492901,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2045",2526116,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2046",2559732,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2047",2593778,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2048",2628257,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2049",2663083,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2050",2698134,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2051",2733336,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2052",2768716,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2053",2804347,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2054",2840271,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2055",2876507,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2056",2913109,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2057",2950226,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2058",2988052,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2059",3026704,
"SAU","GDPLTFORECAST","TOT","MLN_USD","A","2060",3066183,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","1990",22931070.0816963,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","1991",23208528.5438844,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","1992",23686823.6086136,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","1993",23980673.9445261,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","1994",24702067.1997035,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","1995",25325204.1449713,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","1996",26017475.5155683,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","1997",26852056.7100339,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","1998",27609413.5763355,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","1999",28472605.039488,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2000",29551174.1127032,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2001",29931412.4333187,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2002",30285182.5468619,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2003",30859426.7368914,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2004",31720915.9136495,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2005",32545182.0076452,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2006",33404036.6874938,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2007",34069655.8281222,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2008",33996481.6466839,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2009",32743005.4641576,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2010",33662654.4520733,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2011",34213355.4003993,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2012",34679077.4723294,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2013",35177471.041718,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2014",35858648.6196762,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2015",36647050.8919928,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2016",37204676.7316257,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2017",38044807.3825544,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2018",38842246.4247587,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2019",39412498.6511313,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2020",37420811.1362839,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2021",39550117.3961848,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2022",41000735.3537245,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2023",41761130,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2024",42336230,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2025",42877140,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2026",43423660,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2027",43982810,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2028",44552640,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2029",45127220,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2030",45702470,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2031",46276420,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2032",46847990,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2033",47417520,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2034",47985660,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2035",48553320,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2036",49121730,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2037",49692170,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2038",50265770,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2039",50843360,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2040",51425670,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2041",52013500,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2042",52607510,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2043",53207880,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2044",53814260,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2045",54426280,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2046",55044160,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2047",55668760,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2048",56300770,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2049",56940900,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2050",57590020,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2051",58249200,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2052",58918590,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2053",59598240,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2054",60287990,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2055",60987980,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2056",61698970,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2057",62421950,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2058",63157440,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2059",63905830,
"G7M","GDPLTFORECAST","TOT","MLN_USD","A","2060",64667720,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","1995",86176.4762988203,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","1996",90605.0111323127,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","1997",77745.6109584665,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","1998",81077.228018878,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","1999",74363.2099993492,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2000",77919.2910669566,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2001",80893.6572201241,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2002",85709.2859418366,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2003",90124.8905358303,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2004",95930.6107983021,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2005",102793.04663297,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2006",109785.200351179,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2007",116983.904921179,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2008",124103.109734698,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2009",119914.830420132,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2010",120585.691202948,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2011",123424.946961573,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2012",123865.067207992,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2013",124268.580260863,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2014",126611.621871724,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2015",131663.23630447,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2016",136693.34404784,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2017",141481.370774707,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2018",145856.609624449,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2019",151245.002576354,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2020",144962.733150917,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2021",150536.579679743,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2022",157215.627387108,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2023",163627.2,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2024",168869.6,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2025",173311.8,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2026",177133.6,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2027",180443.3,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2028",183348.8,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2029",185920.8,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2030",188211.1,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2031",190254.4,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2032",192073.3,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2033",193680.3,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2034",195085.7,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2035",196310.1,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2036",197375.5,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2037",198297.7,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2038",199086.2,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2039",199747.9,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2040",200299.1,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2041",200760.7,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2042",201147.5,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2043",201468.1,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2044",201728.2,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2045",201937.9,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2046",202110.8,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2047",202256.9,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2048",202385.4,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2049",202506.5,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2050",202637.5,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2051",202802.2,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2052",203021.3,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2053",203319.5,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2054",203719.4,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2055",204244.4,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2056",204912,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2057",205724.4,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2058",206666.7,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2059",207705.7,
"BGR","GDPLTFORECAST","TOT","MLN_USD","A","2060",208804.8,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","1995",248693.390952936,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","1996",258411.606160122,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","1997",245880.99932986,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","1998",240890.121344327,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","1999",239982.682585924,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2000",245889.303150991,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2001",258720.2549693,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2002",273474.948806878,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2003",279877.406013411,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2004",309063.366892627,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2005",323490.904251893,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2006",349463.356724559,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2007",374742.862360933,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2008",409622.007453589,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2009",387021.469331262,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2010",371922.87063038,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2011",379011.941250309,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2012",386746.317292072,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2013",401330.360568259,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2014",415813.350563557,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2015",428095.053873969,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2016",448228.371921104,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2017",481036.206240992,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2018",502560.273584933,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2019",523303.289142948,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2020",503107.059095037,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2021",533237.125572346,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2022",557651.380284164,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2023",581355.7,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2024",601823.5,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2025",619778.3,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2026",635585.1,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2027",649508.7,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2028",661859.5,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2029",672801,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2030",682454.3,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2031",690918.6,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2032",698279.7,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2033",704630.5,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2034",710045.7,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2035",714591.5,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2036",718343.3,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2037",721394.2,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2038",723856.1,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2039",725835.2,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2040",727423.6,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2041",728698.9,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2042",729733,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2043",730577.2,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2044",731254.8,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2045",731776.5,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2046",732163.3,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2047",732466.2,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2048",732753.8,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2049",733094.8,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2050",733554.1,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2051",734197.4,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2052",735099.4,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2053",736336.1,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2054",737966.7,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2055",740025.3,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2056",742517.2,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2057",745419.4,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2058",748674.3,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2059",752203.9,
"ROU","GDPLTFORECAST","TOT","MLN_USD","A","2060",755933.8,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","1995",40031437.5630054,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","1996",41537169.3789085,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","1997",43218634.1496764,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","1998",44255614.7611877,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","1999",45842176.88747,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2000",48035906.5731543,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2001",49061710.9278808,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2002",50331736.8100893,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2003",52131303.6249833,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2004",54582317.8597299,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2005",57083385.3497902,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2006",59923542.0064708,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2007",62927866.3371928,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2008",64586189.7834644,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2009",64173530.5803057,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2010",67664787.117358,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2011",70561181.650656,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2012",72992585.2026903,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2013",75548773.5091876,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2014",78247192.2678977,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2015",80998274.8963048,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2016",83658644.839411,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2017",86848108.2707372,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2018",90121142.0523141,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2019",92737085.7102942,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2020",89940512.5329055,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2021",95638954.641749,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2022",100145159.330869,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2023",104013100,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2024",107565900,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2025",110985200,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2026",114343600,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2027",117674600,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2028",120995100,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2029",124303500,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2030",127596000,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2031",130868400,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2032",134117100,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2033",137338100,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2034",140526100,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2035",143676600,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2036",146786500,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2037",149855600,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2038",152885300,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2039",155877300,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2040",158833900,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2041",161758600,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2042",164654800,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2043",167526900,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2044",170378300,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2045",173212600,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2046",176034700,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2047",178852300,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2048",181674200,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2049",184508900,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2050",187363200,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2051",190243400,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2052",193153300,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2053",196095800,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2054",199071500,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2055",202080300,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2056",205123500,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2057",208203900,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2058",211324500,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2059",214487000,
"G20","GDPLTFORECAST","TOT","MLN_USD","A","2060",217692400,
